test row
2004.19;2020-11-06 08:35:18.124199;0.16;55.019116;-1.672856
2004.25;2020-11-06 08:35:18.179199;0.14;55.019116;-1.672856
2004.30;2020-11-06 08:35:18.234199;0.14;55.019116;-1.672856
2004.36;2020-11-06 08:35:18.289199;0.13;55.019116;-1.672856
2004.41;2020-11-06 08:35:18.344199;0.14;55.019116;-1.672856
2004.47;2020-11-06 08:35:18.399199;0.15;55.019116;-1.672856
2004.52;2020-11-06 08:35:18.454199;0.16;55.019116;-1.672856
2004.58;2020-11-06 08:35:18.509198;0.18;55.019116;-1.672856
2004.63;2020-11-06 08:35:18.564198;0.20;55.019116;-1.672856
2004.69;2020-11-06 08:35:18.619198;0.22;55.019116;-1.672856
2004.74;2020-11-06 08:35:18.674198;0.24;55.019116;-1.672856
2004.80;2020-11-06 08:35:18.729198;0.24;55.019116;-1.672856
2004.85;2020-11-06 08:35:18.784198;0.25;55.019116;-1.672857
2004.91;2020-11-06 08:35:18.839197;0.26;55.019116;-1.672857
2004.96;2020-11-06 08:35:18.894197;0.26;55.019116;-1.672857
2005.02;2020-11-06 08:35:18.949197;0.26;55.019116;-1.672857
2005.07;2020-11-06 08:35:19.004197;0.26;55.019116;-1.672857
2005.13;2020-11-06 08:35:19.059197;0.25;55.019116;-1.672857
2005.18;2020-11-06 08:35:19.114197;0.25;55.019116;-1.672857
2005.24;2020-11-06 08:35:19.169197;0.24;55.019116;-1.672858
2005.29;2020-11-06 08:35:19.224196;0.23;55.019116;-1.672858
2005.35;2020-11-06 08:35:19.279196;0.21;55.019116;-1.672858
2005.40;2020-11-06 08:35:19.334196;0.20;55.019116;-1.672858
2005.46;2020-11-06 08:35:19.389196;0.18;55.019116;-1.672858
2005.51;2020-11-06 08:35:19.444196;0.17;55.019116;-1.672858
2005.57;2020-11-06 08:35:19.499196;0.16;55.019116;-1.672858
2005.62;2020-11-06 08:35:19.554195;0.15;55.019116;-1.672858
2005.68;2020-11-06 08:35:19.609195;0.14;55.019116;-1.672858
2005.73;2020-11-06 08:35:19.664195;0.13;55.019116;-1.672858
2005.79;2020-11-06 08:35:19.719195;0.13;55.019116;-1.672858
2005.84;2020-11-06 08:35:19.774195;0.14;55.019116;-1.672858
2005.90;2020-11-06 08:35:19.829195;0.14;55.019116;-1.672858
2005.95;2020-11-06 08:35:19.884195;0.15;55.019116;-1.672858
2006.01;2020-11-06 08:35:19.939194;0.16;55.019116;-1.672858
2006.06;2020-11-06 08:35:19.994194;0.16;55.019116;-1.672858
2006.12;2020-11-06 08:35:20.049194;0.17;55.019116;-1.672858
2006.17;2020-11-06 08:35:20.104194;0.17;55.019116;-1.672858
2006.23;2020-11-06 08:35:20.159194;0.17;55.019116;-1.672858
2006.28;2020-11-06 08:35:20.214194;0.17;55.019116;-1.672858
2006.34;2020-11-06 08:35:20.269194;0.17;55.019116;-1.672858
2006.39;2020-11-06 08:35:20.324193;0.17;55.019116;-1.672858
2006.45;2020-11-06 08:35:20.379193;0.16;55.019116;-1.672858
2006.50;2020-11-06 08:35:20.434193;0.16;55.019116;-1.672858
2006.56;2020-11-06 08:35:20.489193;0.17;55.019116;-1.672857
2006.61;2020-11-06 08:35:20.544193;0.17;55.019116;-1.672857
2006.67;2020-11-06 08:35:20.599193;0.18;55.019116;-1.672857
2006.72;2020-11-06 08:35:20.654192;0.18;55.019116;-1.672857
2006.78;2020-11-06 08:35:20.709192;0.19;55.019117;-1.672857
2006.83;2020-11-06 08:35:20.764192;0.19;55.019117;-1.672856
2006.89;2020-11-06 08:35:20.819192;0.20;55.019117;-1.672856
2006.94;2020-11-06 08:35:20.874192;0.20;55.019117;-1.672856
2007.00;2020-11-06 08:35:20.929192;0.20;55.019117;-1.672856
2007.05;2020-11-06 08:35:20.984192;0.19;55.019117;-1.672856
2007.11;2020-11-06 08:35:21.039191;0.19;55.019117;-1.672855
2007.16;2020-11-06 08:35:21.094191;0.18;55.019117;-1.672855
2007.22;2020-11-06 08:35:21.149191;0.17;55.019117;-1.672855
2007.27;2020-11-06 08:35:21.204191;0.16;55.019117;-1.672855
2007.33;2020-11-06 08:35:21.259191;0.16;55.019117;-1.672855
2007.38;2020-11-06 08:35:21.314191;0.15;55.019117;-1.672855
2007.44;2020-11-06 08:35:21.369190;0.14;55.019117;-1.672855
2007.49;2020-11-06 08:35:21.424190;0.13;55.019117;-1.672854
2007.55;2020-11-06 08:35:21.479190;0.12;55.019117;-1.672854
2007.60;2020-11-06 08:35:21.534190;0.12;55.019117;-1.672854
2007.66;2020-11-06 08:35:21.589190;0.10;55.019117;-1.672854
2007.71;2020-11-06 08:35:21.644190;0.09;55.019117;-1.672854
2007.77;2020-11-06 08:35:21.699190;0.08;55.019118;-1.672854
2007.82;2020-11-06 08:35:21.754189;0.08;55.019118;-1.672854
2007.88;2020-11-06 08:35:21.809189;0.07;55.019118;-1.672854
2007.93;2020-11-06 08:35:21.864189;0.06;55.019118;-1.672854
2007.99;2020-11-06 08:35:21.919189;0.06;55.019118;-1.672854
2008.04;2020-11-06 08:35:21.974189;0.06;55.019118;-1.672854
2008.10;2020-11-06 08:35:22.029189;0.06;55.019118;-1.672854
2008.15;2020-11-06 08:35:22.084188;0.06;55.019118;-1.672854
2008.21;2020-11-06 08:35:22.139188;0.06;55.019119;-1.672853
2008.26;2020-11-06 08:35:22.194188;0.07;55.019119;-1.672853
2008.32;2020-11-06 08:35:22.249188;0.07;55.019119;-1.672853
